Model,FPR,TPR,AUC
SVM,0.11125,0.1025,0.48489687500000006
SVM,0.11125,0.105,0.48489687500000006
SVM,0.113125,0.105,0.48489687500000006
SVM,0.113125,0.1075,0.48489687500000006
SVM,0.11375,0.1075,0.48489687500000006
SVM,0.11375,0.11,0.48489687500000006
SVM,0.115,0.11,0.48489687500000006
SVM,0.115,0.1125,0.48489687500000006
SVM,0.11625,0.1125,0.48489687500000006
SVM,0.11625,0.115,0.48489687500000006
SVM,0.13,0.115,0.48489687500000006
SVM,0.13,0.1175,0.48489687500000006
SVM,0.13125,0.1175,0.48489687500000006
SVM,0.13125,0.12,0.48489687500000006
SVM,0.1375,0.12,0.48489687500000006
SVM,0.1375,0.1225,0.48489687500000006
SVM,0.144375,0.1225,0.48489687500000006
SVM,0.144375,0.1275,0.48489687500000006
SVM,0.145,0.1275,0.48489687500000006
SVM,0.145,0.13,0.48489687500000006
SVM,0.14625,0.13,0.48489687500000006
SVM,0.14625,0.135,0.48489687500000006
SVM,0.146875,0.135,0.48489687500000006
SVM,0.146875,0.14,0.48489687500000006
SVM,0.148125,0.14,0.48489687500000006
SVM,0.148125,0.1425,0.48489687500000006
SVM,0.150625,0.1425,0.48489687500000006
SVM,0.150625,0.145,0.48489687500000006
SVM,0.15125,0.145,0.48489687500000006
SVM,0.15125,0.1475,0.48489687500000006
SVM,0.1525,0.1475,0.48489687500000006
SVM,0.1525,0.15,0.48489687500000006
SVM,0.15375,0.15,0.48489687500000006
SVM,0.15375,0.1525,0.48489687500000006
SVM,0.155,0.1525,0.48489687500000006
SVM,0.155,0.1575,0.48489687500000006
SVM,0.155625,0.1575,0.48489687500000006
SVM,0.155625,0.16,0.48489687500000006
SVM,0.16,0.16,0.48489687500000006
SVM,0.16,0.1625,0.48489687500000006
SVM,0.17125,0.17,0.48489687500000006
SVM,0.175625,0.17,0.48489687500000006
SVM,0.175625,0.1725,0.48489687500000006
SVM,0.17625,0.1725,0.48489687500000006
SVM,0.17625,0.175,0.48489687500000006
SVM,0.17875,0.175,0.48489687500000006
SVM,0.17875,0.1775,0.48489687500000006
SVM,0.179375,0.1775,0.48489687500000006
SVM,0.179375,0.18,0.48489687500000006
SVM,0.18,0.18,0.48489687500000006
SVM,0.18,0.1825,0.48489687500000006
SVM,0.183125,0.1825,0.48489687500000006
SVM,0.183125,0.185,0.48489687500000006
SVM,0.18375,0.185,0.48489687500000006
SVM,0.18375,0.19,0.48489687500000006
SVM,0.184375,0.19,0.48489687500000006
SVM,0.184375,0.1925,0.48489687500000006
SVM,0.185625,0.1925,0.48489687500000006
SVM,0.185625,0.195,0.48489687500000006
SVM,0.19625,0.195,0.48489687500000006
SVM,0.19625,0.1975,0.48489687500000006
SVM,0.198125,0.1975,0.48489687500000006
SVM,0.198125,0.2025,0.48489687500000006
SVM,0.20125,0.2025,0.48489687500000006
SVM,0.20125,0.2075,0.48489687500000006
SVM,0.203125,0.2075,0.48489687500000006
SVM,0.203125,0.21,0.48489687500000006
SVM,0.204375,0.21,0.48489687500000006
SVM,0.204375,0.2125,0.48489687500000006
SVM,0.21,0.2125,0.48489687500000006
SVM,0.21,0.215,0.48489687500000006
SVM,0.216875,0.215,0.48489687500000006
SVM,0.216875,0.2175,0.48489687500000006
SVM,0.22,0.2175,0.48489687500000006
SVM,0.22,0.22,0.48489687500000006
SVM,0.22375,0.22,0.48489687500000006
SVM,0.22375,0.2225,0.48489687500000006
SVM,0.22625,0.2225,0.48489687500000006
SVM,0.22625,0.225,0.48489687500000006
SVM,0.239375,0.225,0.48489687500000006
SVM,0.239375,0.23,0.48489687500000006
SVM,0.2425,0.23,0.48489687500000006
SVM,0.2425,0.235,0.48489687500000006
SVM,0.24625,0.235,0.48489687500000006
SVM,0.24625,0.2375,0.48489687500000006
SVM,0.246875,0.2375,0.48489687500000006
SVM,0.246875,0.24,0.48489687500000006
SVM,0.249375,0.24,0.48489687500000006
SVM,0.249375,0.245,0.48489687500000006
SVM,0.250625,0.245,0.48489687500000006
SVM,0.250625,0.2475,0.48489687500000006
SVM,0.255,0.2475,0.48489687500000006
SVM,0.255,0.25,0.48489687500000006
SVM,0.2625,0.25,0.48489687500000006
SVM,0.2625,0.2525,0.48489687500000006
SVM,0.263125,0.2525,0.48489687500000006
SVM,0.263125,0.255,0.48489687500000006
SVM,0.265625,0.255,0.48489687500000006
SVM,0.265625,0.2575,0.48489687500000006
SVM,0.270625,0.2575,0.48489687500000006
SVM,0.270625,0.26,0.48489687500000006
SVM,0.273125,0.26,0.48489687500000006
SVM,0.273125,0.2625,0.48489687500000006
SVM,0.274375,0.2625,0.48489687500000006
SVM,0.274375,0.265,0.48489687500000006
SVM,0.275625,0.265,0.48489687500000006
SVM,0.275625,0.2675,0.48489687500000006
SVM,0.2775,0.2675,0.48489687500000006
SVM,0.2775,0.27,0.48489687500000006
SVM,0.27875,0.27,0.48489687500000006
SVM,0.27875,0.2725,0.48489687500000006
SVM,0.28,0.2725,0.48489687500000006
SVM,0.28,0.275,0.48489687500000006
SVM,0.29,0.275,0.48489687500000006
SVM,0.29,0.28,0.48489687500000006
SVM,0.29125,0.28,0.48489687500000006
SVM,0.29125,0.2825,0.48489687500000006
SVM,0.293125,0.2825,0.48489687500000006
SVM,0.293125,0.285,0.48489687500000006
SVM,0.295,0.285,0.48489687500000006
SVM,0.295,0.2875,0.48489687500000006
SVM,0.295625,0.2875,0.48489687500000006
SVM,0.295625,0.29,0.48489687500000006
SVM,0.300625,0.29,0.48489687500000006
SVM,0.300625,0.2925,0.48489687500000006
SVM,0.305,0.2925,0.48489687500000006
SVM,0.305,0.295,0.48489687500000006
SVM,0.305625,0.295,0.48489687500000006
SVM,0.305625,0.2975,0.48489687500000006
SVM,0.30875,0.2975,0.48489687500000006
SVM,0.30875,0.3,0.48489687500000006
SVM,0.31,0.3,0.48489687500000006
SVM,0.31,0.3025,0.48489687500000006
SVM,0.311875,0.3025,0.48489687500000006
SVM,0.311875,0.305,0.48489687500000006
SVM,0.313125,0.305,0.48489687500000006
SVM,0.313125,0.3075,0.48489687500000006
SVM,0.320625,0.3075,0.48489687500000006
SVM,0.320625,0.315,0.48489687500000006
SVM,0.3225,0.315,0.48489687500000006
SVM,0.3225,0.32,0.48489687500000006
SVM,0.32375,0.32,0.48489687500000006
SVM,0.32375,0.3225,0.48489687500000006
SVM,0.324375,0.3225,0.48489687500000006
SVM,0.324375,0.325,0.48489687500000006
SVM,0.3275,0.325,0.48489687500000006
SVM,0.3275,0.3275,0.48489687500000006
SVM,0.33125,0.3275,0.48489687500000006
SVM,0.33125,0.3325,0.48489687500000006
SVM,0.335625,0.3325,0.48489687500000006
SVM,0.335625,0.335,0.48489687500000006
SVM,0.33625,0.335,0.48489687500000006
SVM,0.33625,0.3375,0.48489687500000006
SVM,0.339375,0.3375,0.48489687500000006
SVM,0.339375,0.34,0.48489687500000006
SVM,0.34375,0.34,0.48489687500000006
SVM,0.34375,0.345,0.48489687500000006
SVM,0.345625,0.345,0.48489687500000006
SVM,0.345625,0.3475,0.48489687500000006
SVM,0.3475,0.3475,0.48489687500000006
SVM,0.3475,0.35,0.48489687500000006
SVM,0.348125,0.35,0.48489687500000006
SVM,0.348125,0.3525,0.48489687500000006
SVM,0.351875,0.3525,0.48489687500000006
SVM,0.351875,0.355,0.48489687500000006
SVM,0.35375,0.355,0.48489687500000006
SVM,0.35375,0.3575,0.48489687500000006
SVM,0.35625,0.3575,0.48489687500000006
SVM,0.35625,0.36,0.48489687500000006
SVM,0.356875,0.36,0.48489687500000006
SVM,0.356875,0.365,0.48489687500000006
SVM,0.370625,0.365,0.48489687500000006
SVM,0.370625,0.3675,0.48489687500000006
SVM,0.3725,0.3675,0.48489687500000006
SVM,0.3725,0.37,0.48489687500000006
SVM,0.37375,0.37,0.48489687500000006
SVM,0.37375,0.375,0.48489687500000006
SVM,0.374375,0.375,0.48489687500000006
SVM,0.374375,0.3775,0.48489687500000006
SVM,0.37625,0.3775,0.48489687500000006
SVM,0.37625,0.38,0.48489687500000006
SVM,0.376875,0.38,0.48489687500000006
SVM,0.376875,0.3825,0.48489687500000006
SVM,0.38,0.3825,0.48489687500000006
SVM,0.38,0.385,0.48489687500000006
SVM,0.381875,0.385,0.48489687500000006
SVM,0.381875,0.3875,0.48489687500000006
SVM,0.3825,0.3875,0.48489687500000006
SVM,0.3825,0.39,0.48489687500000006
SVM,0.38375,0.39,0.48489687500000006
SVM,0.38375,0.3925,0.48489687500000006
SVM,0.385,0.3925,0.48489687500000006
SVM,0.385,0.395,0.48489687500000006
SVM,0.38875,0.395,0.48489687500000006
SVM,0.38875,0.3975,0.48489687500000006
SVM,0.3975,0.3975,0.48489687500000006
SVM,0.3975,0.4,0.48489687500000006
SVM,0.399375,0.4,0.48489687500000006
SVM,0.399375,0.4025,0.48489687500000006
SVM,0.400625,0.4025,0.48489687500000006
SVM,0.400625,0.41,0.48489687500000006
SVM,0.404375,0.41,0.48489687500000006
SVM,0.404375,0.4125,0.48489687500000006
SVM,0.4175,0.4125,0.48489687500000006
SVM,0.4175,0.415,0.48489687500000006
SVM,0.42,0.415,0.48489687500000006
SVM,0.42,0.4175,0.48489687500000006
SVM,0.425,0.4175,0.48489687500000006
SVM,0.425,0.42,0.48489687500000006
SVM,0.436875,0.42,0.48489687500000006
SVM,0.436875,0.4225,0.48489687500000006
SVM,0.445625,0.4225,0.48489687500000006
SVM,0.445625,0.425,0.48489687500000006
SVM,0.45125,0.425,0.48489687500000006
SVM,0.45125,0.4275,0.48489687500000006
SVM,0.451875,0.4275,0.48489687500000006
SVM,0.451875,0.43,0.48489687500000006
SVM,0.45375,0.43,0.48489687500000006
SVM,0.45375,0.435,0.48489687500000006
SVM,0.458125,0.435,0.48489687500000006
SVM,0.458125,0.4375,0.48489687500000006
SVM,0.463125,0.4375,0.48489687500000006
SVM,0.463125,0.44,0.48489687500000006
SVM,0.468125,0.44,0.48489687500000006
SVM,0.468125,0.4425,0.48489687500000006
SVM,0.47,0.4425,0.48489687500000006
SVM,0.47,0.4475,0.48489687500000006
SVM,0.47625,0.4475,0.48489687500000006
SVM,0.47625,0.4525,0.48489687500000006
SVM,0.479375,0.4525,0.48489687500000006
SVM,0.479375,0.4575,0.48489687500000006
SVM,0.48125,0.4575,0.48489687500000006
SVM,0.48125,0.46,0.48489687500000006
SVM,0.48375,0.46,0.48489687500000006
SVM,0.48375,0.4625,0.48489687500000006
SVM,0.485,0.4625,0.48489687500000006
SVM,0.485,0.465,0.48489687500000006
SVM,0.488125,0.465,0.48489687500000006
SVM,0.488125,0.4675,0.48489687500000006
SVM,0.48875,0.4675,0.48489687500000006
SVM,0.48875,0.47,0.48489687500000006
SVM,0.490625,0.47,0.48489687500000006
SVM,0.490625,0.4725,0.48489687500000006
SVM,0.493125,0.4725,0.48489687500000006
SVM,0.493125,0.4775,0.48489687500000006
SVM,0.494375,0.4775,0.48489687500000006
SVM,0.494375,0.48,0.48489687500000006
SVM,0.49625,0.48,0.48489687500000006
SVM,0.49625,0.4825,0.48489687500000006
SVM,0.4975,0.4825,0.48489687500000006
SVM,0.4975,0.485,0.48489687500000006
SVM,0.498125,0.485,0.48489687500000006
SVM,0.498125,0.4875,0.48489687500000006
SVM,0.499375,0.4875,0.48489687500000006
SVM,0.499375,0.49,0.48489687500000006
SVM,0.5025,0.49,0.48489687500000006
SVM,0.5025,0.4925,0.48489687500000006
SVM,0.505625,0.4925,0.48489687500000006
SVM,0.505625,0.495,0.48489687500000006
SVM,0.50625,0.495,0.48489687500000006
SVM,0.50625,0.4975,0.48489687500000006
SVM,0.515625,0.4975,0.48489687500000006
SVM,0.515625,0.5,0.48489687500000006
SVM,0.53,0.5,0.48489687500000006
SVM,0.53,0.5025,0.48489687500000006
SVM,0.530625,0.5025,0.48489687500000006
SVM,0.530625,0.505,0.48489687500000006
SVM,0.539375,0.505,0.48489687500000006
SVM,0.539375,0.51,0.48489687500000006
SVM,0.54,0.51,0.48489687500000006
SVM,0.54,0.5125,0.48489687500000006
SVM,0.540625,0.5125,0.48489687500000006
SVM,0.540625,0.515,0.48489687500000006
SVM,0.541875,0.515,0.48489687500000006
SVM,0.541875,0.5175,0.48489687500000006
SVM,0.549375,0.5175,0.48489687500000006
SVM,0.549375,0.52,0.48489687500000006
SVM,0.551875,0.52,0.48489687500000006
SVM,0.551875,0.5225,0.48489687500000006
SVM,0.554375,0.5225,0.48489687500000006
SVM,0.554375,0.5275,0.48489687500000006
SVM,0.5575,0.5275,0.48489687500000006
SVM,0.5575,0.53,0.48489687500000006
SVM,0.560625,0.53,0.48489687500000006
SVM,0.560625,0.5325,0.48489687500000006
SVM,0.56875,0.5325,0.48489687500000006
SVM,0.56875,0.535,0.48489687500000006
SVM,0.573125,0.535,0.48489687500000006
SVM,0.573125,0.5375,0.48489687500000006
SVM,0.575625,0.5375,0.48489687500000006
SVM,0.575625,0.54,0.48489687500000006
SVM,0.57875,0.54,0.48489687500000006
SVM,0.57875,0.545,0.48489687500000006
SVM,0.58,0.545,0.48489687500000006
SVM,0.58,0.5475,0.48489687500000006
SVM,0.584375,0.5475,0.48489687500000006
SVM,0.584375,0.55,0.48489687500000006
SVM,0.585,0.55,0.48489687500000006
SVM,0.585,0.555,0.48489687500000006
SVM,0.585625,0.555,0.48489687500000006
SVM,0.585625,0.5575,0.48489687500000006
SVM,0.590625,0.5575,0.48489687500000006
SVM,0.590625,0.56,0.48489687500000006
SVM,0.59125,0.56,0.48489687500000006
SVM,0.59125,0.565,0.48489687500000006
SVM,0.59375,0.565,0.48489687500000006
SVM,0.59375,0.5675,0.48489687500000006
SVM,0.595625,0.5675,0.48489687500000006
SVM,0.595625,0.57,0.48489687500000006
SVM,0.596875,0.57,0.48489687500000006
SVM,0.596875,0.5725,0.48489687500000006
SVM,0.608125,0.5725,0.48489687500000006
SVM,0.608125,0.575,0.48489687500000006
SVM,0.60875,0.575,0.48489687500000006
SVM,0.60875,0.5775,0.48489687500000006
SVM,0.61375,0.5775,0.48489687500000006
SVM,0.61375,0.58,0.48489687500000006
SVM,0.615625,0.58,0.48489687500000006
SVM,0.615625,0.585,0.48489687500000006
SVM,0.61875,0.585,0.48489687500000006
SVM,0.61875,0.5875,0.48489687500000006
SVM,0.619375,0.5875,0.48489687500000006
SVM,0.619375,0.59,0.48489687500000006
SVM,0.6225,0.59,0.48489687500000006
SVM,0.6225,0.5975,0.48489687500000006
SVM,0.623125,0.5975,0.48489687500000006
SVM,0.623125,0.6,0.48489687500000006
SVM,0.63125,0.6,0.48489687500000006
SVM,0.63125,0.6025,0.48489687500000006
SVM,0.631875,0.6025,0.48489687500000006
SVM,0.631875,0.6075,0.48489687500000006
SVM,0.633125,0.6075,0.48489687500000006
SVM,0.633125,0.61,0.48489687500000006
SVM,0.635625,0.61,0.48489687500000006
SVM,0.635625,0.6125,0.48489687500000006
SVM,0.63625,0.6125,0.48489687500000006
SVM,0.63625,0.615,0.48489687500000006
SVM,0.6375,0.615,0.48489687500000006
SVM,0.6375,0.6175,0.48489687500000006
SVM,0.63875,0.6175,0.48489687500000006
SVM,0.63875,0.62,0.48489687500000006
SVM,0.646875,0.62,0.48489687500000006
SVM,0.646875,0.6225,0.48489687500000006
SVM,0.65625,0.6225,0.48489687500000006
SVM,0.65625,0.625,0.48489687500000006
SVM,0.659375,0.625,0.48489687500000006
SVM,0.659375,0.6275,0.48489687500000006
SVM,0.66,0.6275,0.48489687500000006
SVM,0.66,0.6325,0.48489687500000006
SVM,0.668125,0.6325,0.48489687500000006
SVM,0.668125,0.635,0.48489687500000006
SVM,0.680625,0.635,0.48489687500000006
SVM,0.680625,0.6375,0.48489687500000006
SVM,0.681875,0.6375,0.48489687500000006
SVM,0.681875,0.64,0.48489687500000006
SVM,0.684375,0.64,0.48489687500000006
SVM,0.684375,0.6425,0.48489687500000006
SVM,0.685,0.6425,0.48489687500000006
SVM,0.685,0.645,0.48489687500000006
SVM,0.685625,0.645,0.48489687500000006
SVM,0.685625,0.6475,0.48489687500000006
SVM,0.68625,0.6475,0.48489687500000006
SVM,0.68625,0.65,0.48489687500000006
SVM,0.69125,0.65,0.48489687500000006
SVM,0.69125,0.6575,0.48489687500000006
SVM,0.6925,0.6575,0.48489687500000006
SVM,0.6925,0.66,0.48489687500000006
SVM,0.69375,0.66,0.48489687500000006
SVM,0.69375,0.6625,0.48489687500000006
SVM,0.695,0.6625,0.48489687500000006
SVM,0.695,0.6675,0.48489687500000006
SVM,0.6975,0.6675,0.48489687500000006
SVM,0.6975,0.67,0.48489687500000006
SVM,0.70375,0.67,0.48489687500000006
SVM,0.70375,0.6725,0.48489687500000006
SVM,0.708125,0.6725,0.48489687500000006
SVM,0.708125,0.675,0.48489687500000006
SVM,0.710625,0.675,0.48489687500000006
SVM,0.710625,0.6775,0.48489687500000006
SVM,0.7125,0.6775,0.48489687500000006
SVM,0.7125,0.68,0.48489687500000006
SVM,0.715625,0.68,0.48489687500000006
SVM,0.715625,0.685,0.48489687500000006
SVM,0.719375,0.685,0.48489687500000006
SVM,0.719375,0.6925,0.48489687500000006
SVM,0.724375,0.6925,0.48489687500000006
SVM,0.724375,0.695,0.48489687500000006
SVM,0.73375,0.695,0.48489687500000006
SVM,0.73375,0.6975,0.48489687500000006
SVM,0.74375,0.6975,0.48489687500000006
SVM,0.74375,0.7025,0.48489687500000006
SVM,0.744375,0.7025,0.48489687500000006
SVM,0.744375,0.7075,0.48489687500000006
SVM,0.748125,0.7075,0.48489687500000006
SVM,0.748125,0.715,0.48489687500000006
SVM,0.749375,0.715,0.48489687500000006
SVM,0.749375,0.7175,0.48489687500000006
SVM,0.750625,0.7175,0.48489687500000006
SVM,0.750625,0.72,0.48489687500000006
SVM,0.751875,0.72,0.48489687500000006
SVM,0.751875,0.7225,0.48489687500000006
SVM,0.755,0.7225,0.48489687500000006
SVM,0.755,0.725,0.48489687500000006
SVM,0.755625,0.725,0.48489687500000006
SVM,0.755625,0.7275,0.48489687500000006
SVM,0.756875,0.7275,0.48489687500000006
SVM,0.756875,0.73,0.48489687500000006
SVM,0.758125,0.73,0.48489687500000006
SVM,0.758125,0.7325,0.48489687500000006
SVM,0.75875,0.7325,0.48489687500000006
SVM,0.75875,0.7375,0.48489687500000006
SVM,0.76625,0.7375,0.48489687500000006
SVM,0.76625,0.74,0.48489687500000006
SVM,0.769375,0.74,0.48489687500000006
SVM,0.769375,0.7425,0.48489687500000006
SVM,0.773125,0.7425,0.48489687500000006
SVM,0.773125,0.745,0.48489687500000006
SVM,0.775,0.745,0.48489687500000006
SVM,0.775,0.75,0.48489687500000006
SVM,0.776875,0.75,0.48489687500000006
SVM,0.776875,0.7525,0.48489687500000006
SVM,0.779375,0.7525,0.48489687500000006
SVM,0.779375,0.755,0.48489687500000006
SVM,0.78125,0.755,0.48489687500000006
SVM,0.78125,0.7575,0.48489687500000006
SVM,0.78375,0.7575,0.48489687500000006
SVM,0.78375,0.76,0.48489687500000006
SVM,0.7875,0.76,0.48489687500000006
SVM,0.7875,0.7625,0.48489687500000006
SVM,0.790625,0.7625,0.48489687500000006
SVM,0.790625,0.765,0.48489687500000006
SVM,0.794375,0.765,0.48489687500000006
SVM,0.794375,0.7675,0.48489687500000006
SVM,0.79875,0.7675,0.48489687500000006
SVM,0.79875,0.77,0.48489687500000006
SVM,0.803125,0.77,0.48489687500000006
SVM,0.803125,0.7725,0.48489687500000006
SVM,0.80375,0.7725,0.48489687500000006
SVM,0.80375,0.775,0.48489687500000006
SVM,0.804375,0.775,0.48489687500000006
SVM,0.804375,0.7775,0.48489687500000006
SVM,0.80625,0.7775,0.48489687500000006
SVM,0.80625,0.7875,0.48489687500000006
SVM,0.806875,0.7875,0.48489687500000006
SVM,0.806875,0.79,0.48489687500000006
SVM,0.8075,0.79,0.48489687500000006
SVM,0.8075,0.7925,0.48489687500000006
SVM,0.808125,0.7925,0.48489687500000006
SVM,0.808125,0.795,0.48489687500000006
SVM,0.811875,0.795,0.48489687500000006
SVM,0.811875,0.7975,0.48489687500000006
SVM,0.8125,0.7975,0.48489687500000006
SVM,0.8125,0.8,0.48489687500000006
SVM,0.81375,0.8,0.48489687500000006
SVM,0.81375,0.8025,0.48489687500000006
SVM,0.8175,0.8025,0.48489687500000006
SVM,0.8175,0.805,0.48489687500000006
SVM,0.820625,0.805,0.48489687500000006
SVM,0.820625,0.8075,0.48489687500000006
SVM,0.8225,0.8075,0.48489687500000006
SVM,0.8225,0.81,0.48489687500000006
SVM,0.826875,0.81,0.48489687500000006
SVM,0.826875,0.8125,0.48489687500000006
SVM,0.8275,0.8125,0.48489687500000006
SVM,0.8275,0.815,0.48489687500000006
SVM,0.829375,0.815,0.48489687500000006
SVM,0.829375,0.8175,0.48489687500000006
SVM,0.83875,0.8175,0.48489687500000006
SVM,0.83875,0.825,0.48489687500000006
SVM,0.84125,0.825,0.48489687500000006
SVM,0.84125,0.8275,0.48489687500000006
SVM,0.843125,0.8275,0.48489687500000006
SVM,0.843125,0.83,0.48489687500000006
SVM,0.84625,0.83,0.48489687500000006
SVM,0.84625,0.835,0.48489687500000006
SVM,0.846875,0.835,0.48489687500000006
SVM,0.846875,0.84,0.48489687500000006
SVM,0.864375,0.84,0.48489687500000006
SVM,0.864375,0.8425,0.48489687500000006
SVM,0.866875,0.8425,0.48489687500000006
SVM,0.866875,0.845,0.48489687500000006
SVM,0.86875,0.845,0.48489687500000006
SVM,0.86875,0.8475,0.48489687500000006
SVM,0.87,0.8475,0.48489687500000006
SVM,0.87,0.85,0.48489687500000006
SVM,0.873125,0.85,0.48489687500000006
SVM,0.873125,0.8525,0.48489687500000006
SVM,0.875,0.8525,0.48489687500000006
SVM,0.875,0.855,0.48489687500000006
SVM,0.8775,0.855,0.48489687500000006
SVM,0.8775,0.8575,0.48489687500000006
SVM,0.88125,0.8575,0.48489687500000006
SVM,0.88125,0.86,0.48489687500000006
SVM,0.888125,0.86,0.48489687500000006
SVM,0.888125,0.8625,0.48489687500000006
SVM,0.890625,0.8625,0.48489687500000006
SVM,0.890625,0.865,0.48489687500000006
SVM,0.891875,0.865,0.48489687500000006
SVM,0.891875,0.8675,0.48489687500000006
SVM,0.895,0.8675,0.48489687500000006
SVM,0.895,0.87,0.48489687500000006
SVM,0.8975,0.87,0.48489687500000006
SVM,0.8975,0.8725,0.48489687500000006
SVM,0.901875,0.8725,0.48489687500000006
SVM,0.901875,0.8775,0.48489687500000006
SVM,0.903125,0.8775,0.48489687500000006
SVM,0.903125,0.88,0.48489687500000006
SVM,0.90375,0.88,0.48489687500000006
SVM,0.90375,0.8825,0.48489687500000006
SVM,0.913125,0.8825,0.48489687500000006
SVM,0.913125,0.885,0.48489687500000006
SVM,0.915,0.885,0.48489687500000006
SVM,0.915,0.89,0.48489687500000006
SVM,0.92125,0.89,0.48489687500000006
SVM,0.92125,0.8925,0.48489687500000006
SVM,0.921875,0.8925,0.48489687500000006
SVM,0.921875,0.895,0.48489687500000006
SVM,0.924375,0.895,0.48489687500000006
SVM,0.924375,0.9,0.48489687500000006
SVM,0.925,0.9,0.48489687500000006
SVM,0.925,0.9025,0.48489687500000006
SVM,0.925625,0.9025,0.48489687500000006
SVM,0.925625,0.905,0.48489687500000006
SVM,0.926875,0.905,0.48489687500000006
SVM,0.926875,0.9075,0.48489687500000006
SVM,0.928125,0.9075,0.48489687500000006
SVM,0.928125,0.91,0.48489687500000006
SVM,0.929375,0.91,0.48489687500000006
SVM,0.929375,0.9125,0.48489687500000006
SVM,0.93125,0.9125,0.48489687500000006
SVM,0.93125,0.915,0.48489687500000006
SVM,0.931875,0.915,0.48489687500000006
SVM,0.931875,0.9175,0.48489687500000006
SVM,0.936875,0.9175,0.48489687500000006
SVM,0.936875,0.92,0.48489687500000006
SVM,0.93875,0.92,0.48489687500000006
SVM,0.93875,0.9225,0.48489687500000006
SVM,0.939375,0.9225,0.48489687500000006
SVM,0.939375,0.925,0.48489687500000006
SVM,0.940625,0.925,0.48489687500000006
SVM,0.940625,0.9275,0.48489687500000006
SVM,0.9425,0.9275,0.48489687500000006
SVM,0.9425,0.935,0.48489687500000006
SVM,0.944375,0.935,0.48489687500000006
SVM,0.944375,0.9375,0.48489687500000006
SVM,0.945625,0.9375,0.48489687500000006
SVM,0.945625,0.94,0.48489687500000006
SVM,0.94625,0.94,0.48489687500000006
SVM,0.94625,0.945,0.48489687500000006
SVM,0.948125,0.945,0.48489687500000006
SVM,0.948125,0.9475,0.48489687500000006
SVM,0.94875,0.9475,0.48489687500000006
SVM,0.94875,0.95,0.48489687500000006
SVM,0.951875,0.95,0.48489687500000006
SVM,0.951875,0.9525,0.48489687500000006
SVM,0.95875,0.9525,0.48489687500000006
SVM,0.95875,0.955,0.48489687500000006
SVM,0.9625,0.955,0.48489687500000006
SVM,0.9625,0.9575,0.48489687500000006
SVM,0.97125,0.9575,0.48489687500000006
SVM,0.97125,0.96,0.48489687500000006
SVM,0.971875,0.96,0.48489687500000006
SVM,0.971875,0.9625,0.48489687500000006
SVM,0.9725,0.9625,0.48489687500000006
SVM,0.9725,0.965,0.48489687500000006
SVM,0.974375,0.965,0.48489687500000006
SVM,0.974375,0.9675,0.48489687500000006
SVM,0.978125,0.9675,0.48489687500000006
SVM,0.978125,0.9725,0.48489687500000006
SVM,0.979375,0.9725,0.48489687500000006
SVM,0.979375,0.975,0.48489687500000006
SVM,0.9825,0.975,0.48489687500000006
SVM,0.9825,0.9775,0.48489687500000006
SVM,0.9875,0.9775,0.48489687500000006
SVM,0.9875,0.98,0.48489687500000006
SVM,0.988125,0.98,0.48489687500000006
SVM,0.988125,0.9825,0.48489687500000006
SVM,0.989375,0.9825,0.48489687500000006
SVM,0.989375,0.985,0.48489687500000006
SVM,0.990625,0.985,0.48489687500000006
SVM,0.990625,0.9875,0.48489687500000006
SVM,0.99125,0.9875,0.48489687500000006
SVM,0.99125,0.99,0.48489687500000006
SVM,0.9925,0.99,0.48489687500000006
SVM,0.9925,0.9925,0.48489687500000006
SVM,0.994375,0.9925,0.48489687500000006
SVM,0.994375,0.995,0.48489687500000006
SVM,0.995625,0.995,0.48489687500000006
SVM,0.995625,0.9975,0.48489687500000006
SVM,0.99625,0.9975,0.48489687500000006
SVM,0.99625,1.0,0.48489687500000006
SVM,1.0,1.0,0.48489687500000006
XGBoost,0.0,0.0,0.49870625
XGBoost,0.000625,0.0,0.49870625
XGBoost,0.00125,0.0,0.49870625
XGBoost,0.00125,0.0025,0.49870625
XGBoost,0.005,0.0025,0.49870625
XGBoost,0.005,0.005,0.49870625
XGBoost,0.00625,0.005,0.49870625
XGBoost,0.00625,0.0075,0.49870625
XGBoost,0.01125,0.0075,0.49870625
XGBoost,0.01125,0.01,0.49870625
XGBoost,0.02125,0.01,0.49870625
XGBoost,0.02125,0.015,0.49870625
XGBoost,0.02375,0.015,0.49870625
XGBoost,0.02375,0.0175,0.49870625
XGBoost,0.025,0.0175,0.49870625
XGBoost,0.025,0.02,0.49870625
XGBoost,0.026875,0.02,0.49870625
XGBoost,0.026875,0.025,0.49870625
XGBoost,0.028125,0.025,0.49870625
XGBoost,0.028125,0.0275,0.49870625
XGBoost,0.029375,0.0275,0.49870625
XGBoost,0.029375,0.0325,0.49870625
XGBoost,0.03125,0.0325,0.49870625
XGBoost,0.03125,0.035,0.49870625
XGBoost,0.033125,0.035,0.49870625
XGBoost,0.033125,0.0425,0.49870625
XGBoost,0.035625,0.0425,0.49870625
XGBoost,0.035625,0.045,0.49870625
XGBoost,0.038125,0.045,0.49870625
XGBoost,0.038125,0.0475,0.49870625
XGBoost,0.041875,0.0475,0.49870625
XGBoost,0.041875,0.05,0.49870625
XGBoost,0.044375,0.05,0.49870625
XGBoost,0.044375,0.055,0.49870625
