Model,FPR,TPR,AUC
KNN,0.025654416084600822,0.12764176605984515,0.7872924216944646
KNN,0.025654416084600822,0.12785101485666459,0.7872924216944646
KNN,0.02567617555541049,0.12785101485666459,0.7872924216944646
KNN,0.02567617555541049,0.1282695124503034,0.7872924216944646
KNN,0.025697935026220163,0.1282695124503034,0.7872924216944646
KNN,0.025697935026220163,0.12868801004394226,0.7872924216944646
KNN,0.02578497290945884,0.12868801004394226,0.7872924216944646
KNN,0.02578497290945884,0.12910650763758108,0.7872924216944646
KNN,0.026002567617555542,0.12910650763758108,0.7872924216944646
KNN,0.026002567617555542,0.1293157564344005,0.7872924216944646
KNN,0.02611136497160389,0.1293157564344005,0.7872924216944646
KNN,0.02611136497160389,0.12994350282485875,0.7872924216944646
KNN,0.0261766433840329,0.12994350282485875,0.7872924216944646
KNN,0.0261766433840329,0.13015275162167816,0.7872924216944646
KNN,0.02622016232565224,0.13015275162167816,0.7872924216944646
KNN,0.02622016232565224,0.1303620004184976,0.7872924216944646
KNN,0.02630720020889092,0.1303620004184976,0.7872924216944646
KNN,0.02630720020889092,0.13078049801213643,0.7872924216944646
KNN,0.02632895967970059,0.13078049801213643,0.7872924216944646
KNN,0.02632895967970059,0.13098974680895584,0.7872924216944646
KNN,0.02637247862131993,0.13098974680895584,0.7872924216944646
KNN,0.02637247862131993,0.1314082444025947,0.7872924216944646
KNN,0.026415997562939268,0.1314082444025947,0.7872924216944646
KNN,0.026415997562939268,0.1316174931994141,0.7872924216944646
KNN,0.026481275975368278,0.1316174931994141,0.7872924216944646
KNN,0.026481275975368278,0.1318267419962335,0.7872924216944646
KNN,0.02652479491698762,0.1318267419962335,0.7872924216944646
KNN,0.02652479491698762,0.13203599079305295,0.7872924216944646
KNN,0.02656831385860696,0.13203599079305295,0.7872924216944646
KNN,0.02656831385860696,0.13224523958987236,0.7872924216944646
KNN,0.026590073329416628,0.13224523958987236,0.7872924216944646
KNN,0.026590073329416628,0.13245448838669177,0.7872924216944646
KNN,0.026611832800226297,0.13245448838669177,0.7872924216944646
KNN,0.026611832800226297,0.13266373718351118,0.7872924216944646
KNN,0.02663359227103597,0.13266373718351118,0.7872924216944646
KNN,0.02663359227103597,0.13287298598033062,0.7872924216944646
KNN,0.026655351741845638,0.13287298598033062,0.7872924216944646
KNN,0.026655351741845638,0.13329148357396944,0.7872924216944646
KNN,0.02674238962508432,0.13329148357396944,0.7872924216944646
KNN,0.026785908566703657,0.13329148357396944,0.7872924216944646
KNN,0.026785908566703657,0.13350073237078885,0.7872924216944646
KNN,0.02680766803751333,0.13350073237078885,0.7872924216944646
KNN,0.02680766803751333,0.1339192299644277,0.7872924216944646
KNN,0.026829427508322998,0.1339192299644277,0.7872924216944646
KNN,0.026829427508322998,0.13412847876124712,0.7872924216944646
KNN,0.026851186979132666,0.13412847876124712,0.7872924216944646
KNN,0.026851186979132666,0.13454697635488597,0.7872924216944646
KNN,0.02687294644994234,0.13454697635488597,0.7872924216944646
KNN,0.02687294644994234,0.13475622515170538,0.7872924216944646
KNN,0.026938224862371348,0.13475622515170538,0.7872924216944646
KNN,0.026938224862371348,0.13517472274534423,0.7872924216944646
KNN,0.027047022216419695,0.13517472274534423,0.7872924216944646
KNN,0.027047022216419695,0.13559322033898305,0.7872924216944646
KNN,0.027155819570468046,0.13559322033898305,0.7872924216944646
KNN,0.027155819570468046,0.13580246913580246,0.7872924216944646
KNN,0.027199338512087386,0.13580246913580246,0.7872924216944646
KNN,0.027199338512087386,0.1360117179326219,0.7872924216944646
KNN,0.027221097982897055,0.1360117179326219,0.7872924216944646
KNN,0.027221097982897055,0.1362209667294413,0.7872924216944646
KNN,0.027308135866135737,0.1362209667294413,0.7872924216944646
KNN,0.027308135866135737,0.13643021552626072,0.7872924216944646
KNN,0.027351654807755074,0.13643021552626072,0.7872924216944646
KNN,0.027351654807755074,0.13663946432308013,0.7872924216944646
KNN,0.027460452161803425,0.13663946432308013,0.7872924216944646
KNN,0.027460452161803425,0.13684871311989957,0.7872924216944646
KNN,0.027482211632613093,0.13684871311989957,0.7872924216944646
KNN,0.027482211632613093,0.13705796191671898,0.7872924216944646
KNN,0.027525730574232434,0.13705796191671898,0.7872924216944646
KNN,0.027525730574232434,0.13789495710399666,0.7872924216944646
KNN,0.027591008986661444,0.13789495710399666,0.7872924216944646
KNN,0.027591008986661444,0.13831345469763548,0.7872924216944646
KNN,0.027634527928280785,0.13831345469763548,0.7872924216944646
KNN,0.027634527928280785,0.13852270349445492,0.7872924216944646
KNN,0.027721565811519463,0.13852270349445492,0.7872924216944646
KNN,0.027721565811519463,0.13873195229127433,0.7872924216944646
KNN,0.027765084753138804,0.13873195229127433,0.7872924216944646
KNN,0.027765084753138804,0.1393596986817326,0.7872924216944646
KNN,0.027786844223948472,0.1393596986817326,0.7872924216944646
KNN,0.027786844223948472,0.139568947478552,0.7872924216944646
KNN,0.027808603694758145,0.139568947478552,0.7872924216944646
KNN,0.027808603694758145,0.13998744507219082,0.7872924216944646
